projectDescriptionID,trapVisitID,siteName,subSiteName,visitTime,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity,dissolvedOxygen,conductivity,waterTempUnit
12,261,Lower Feather River RST,RR,2022-05-31T10:45:46Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.450000048,Yes,3223,0.5,19.29999924,2.190000057,7.639999866,0.089500003,Celsius
12,262,Lower Feather River RST,RL,2022-06-01T10:30:19Z,Continue trapping,Processed fish,Trap functioning normally,4819,2.25,2.049999952,Yes,3151,0.600000024,19.89999962,2.549999952,7.630000114,0.081600003,Celsius
12,263,Lower Feather River RST,RR,2022-06-01T10:30:30Z,Continue trapping,Processed fish,Trap functioning normally,3243,2,2.049999952,Yes,3151,0.600000024,19.89999962,2.549999952,7.630000114,0.081600003,Celsius
12,264,Lower Feather River RST,RR,2022-06-02T09:45:20Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2,Yes,3079,0.200000003,20.60000038,3.25,7.440000057,0.083499998,Celsius
12,265,Lower Feather River RST,RL,2022-06-02T09:45:37Z,Continue trapping,Processed fish,Trap functioning normally,3873,1.5,2.25,Yes,3079,0.400000006,20.60000038,3.25,7.440000057,0.083499998,Celsius
12,266,Lower Feather River RST,RL,2022-06-03T10:30:15Z,Continue trapping,Processed fish,Trap functioning normally,4265,1.950000048,2.150000095,Yes,3079,0.699999988,20.60000038,1.940000057,7.179999828,0.082400002,Celsius
12,267,Lower Feather River RST,RR,2022-06-03T10:30:51Z,Continue trapping,Processed fish,Trap functioning normally,1914,1.149999976,1.049999952,Yes,3079,0.600000024,20.60000038,1.940000057,7.179999828,0.082400002,Celsius
12,268,Lower Feather River RST,RR,2022-06-04T11:00:15Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.75,Yes,3272,0.5,20.10000038,1.940000057,7.610000134,0.081900001,Celsius
12,269,Lower Feather River RST,RL,2022-06-04T11:00:56Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.349999905,Yes,3272,0.600000024,20.10000038,1.940000057,7.610000134,0.081900001,Celsius
12,270,Lower Feather River RST,RL,2022-06-05T10:30:06Z,Continue trapping,Processed fish,Trap functioning normally,4042,2.349999905,2.349999905,Yes,3370,0.600000024,18.70000076,1.879999995,7.360000134,0.079000004,Celsius
12,271,Lower Feather River RST,RR,2022-06-05T10:30:57Z,Continue trapping,No fish were caught,Trap functioning normally,2188,1.5,1.5,Yes,3370,0.600000024,18.70000076,1.879999995,7.360000134,0.079000004,Celsius
12,272,Lower Feather River RST,RL,2022-06-06T10:00:47Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.450000048,Yes,3395,0.5,19.60000038,1.950000048,7.300000191,0.081,Celsius
12,273,Lower Feather River RST,RR,2022-06-06T10:00:19Z,Continue trapping,Processed fish,Trap functioning normally,1965,1.149999976,0.699999988,Yes,3395,0.5,19.60000038,1.950000048,7.300000191,0.081,Celsius
12,274,Lower Feather River RST,RL,2022-06-07T09:45:54Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.799999952,Yes,3370,0.5,20.70000076,3.029999971,6.869999886,0.083899997,Celsius
12,275,Lower Feather River RST,RR,2022-06-07T09:45:35Z,Continue trapping,Processed fish,Trap functioning normally,1940,1.200000048,1.950000048,Yes,3370,0.600000024,20.70000076,3.029999971,6.869999886,0.083899997,Celsius
12,276,Lower Feather River RST,RL,2022-06-08T10:30:11Z,Continue trapping,Processed fish,Trap functioning normally,4054,2.099999905,2.299999952,Yes,3370,0.600000024,21.10000038,2.00999999,7.059999943,0.084799998,Celsius
12,277,Lower Feather River RST,RR,2022-06-08T10:30:41Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.700000048,Yes,3370,0.5,21.10000038,2.00999999,7.059999943,0.084799998,Celsius
12,278,Lower Feather River RST,RL,2022-06-09T09:45:28Z,End trapping,Processed fish,Trap functioning normally,4469,2,NA,Yes,3407,0.5,21.60000038,5.340000153,6.920000076,0.085900001,Celsius
12,279,Lower Feather River RST,RR,2022-06-09T09:45:04Z,End trapping,Processed fish,Trap functioning normally,2265,1.600000024,NA,Yes,3407,0.5,21.60000038,5.340000153,6.920000076,0.085900001,Celsius
12,280,Lower Feather River RST,RL,2022-05-13T10:30:25Z,Continue trapping,Processed fish,Trap functioning normally,4244,2.299999952,2.150000095,Yes,2763,0.5,16.70000076,1.710000038,9,0.077600002,Celsius
12,281,Lower Feather River RST,RL,2022-05-14T10:30:37Z,Continue trapping,Processed fish,Trap functioning normally,753,2.25,2.25,Yes,2774,0.600000024,18,2.640000105,8.659999847,0.092299998,Celsius
12,282,Lower Feather River RST,RL,2022-05-28T09:45:15Z,Continue trapping,Processed fish,Trap functioning normally,5071,2.5,2.549999952,Yes,3127,0.5,19.29999924,1.74000001,7.880000114,0.089400001,Celsius
12,283,Lower Feather River RST,RL,2022-06-13T11:00:54Z,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,NA,2.950000048,Yes,3875,NA,20.10000038,2.079999924,7.110000134,0.082599998,Celsius
12,284,Lower Feather River RST,RR,2022-06-13T11:00:06Z,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,NA,2.299999952,Yes,3875,NA,20.10000038,2.079999924,7.110000134,0.082599998,Celsius
12,285,Lower Feather River RST,RL,2022-06-14T10:30:47Z,Continue trapping,Processed fish,Trap functioning normally,NA,2.349999905,2.599999905,Yes,3862,0.800000012,20.79999924,2.619999886,7.170000076,0.082900003,Celsius
12,286,Lower Feather River RST,RR,2022-06-14T10:30:21Z,Continue trapping,Processed fish,Trap functioning normally,NA,2.25,2.049999952,Yes,3862,0.5,20.10000038,2.619999886,7.170000076,0.082900003,Celsius
12,287,Lower Feather River RST,RL,2022-06-15T11:00:12Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.799999952,Yes,3850,0.600000024,20.79999924,NA,7.369999886,0.083700001,Celsius
12,288,Lower Feather River RST,RR,2022-06-15T11:00:28Z,Continue trapping,Processed fish,Trap functioning normally,NA,1.600000024,2.099999905,Yes,3850,0.600000024,20.79999924,NA,7.369999886,0.083700001,Celsius
12,289,Lower Feather River RST,RR,2022-06-16T11:45:06Z,Continue trapping,No fish were caught,Trap functioning normally,2285,1.049999952,2.099999905,Yes,3837,0.400000006,21.5,2.019999981,7.139999866,0.085299999,Celsius
12,290,Lower Feather River RST,RL,2022-06-16T11:45:41Z,Continue trapping,Processed fish,Trap functioning normally,5104,2.5,2.700000048,Yes,3837,0.400000006,21.5,2.019999981,7.139999866,0.085299999,Celsius
12,291,Lower Feather River RST,RL,2022-06-17T10:30:49Z,Continue trapping,Processed fish,Trap functioning normally,4116,2.400000095,2.549999952,Yes,3862,0.600000024,19.89999962,1.669999957,7.210000038,0.081799999,Celsius
12,292,Lower Feather River RST,RR,2022-06-17T10:30:51Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.75,Yes,3862,0.5,19.89999962,1.669999957,7.210000038,0.081799999,Celsius
12,293,Lower Feather River RST,RR,2022-06-18T10:45:49Z,Continue trapping,Processed fish,Trap functioning normally,2233,1.299999952,1.649999976,Yes,3772,0.699999988,19.39999962,2.200000048,7.579999924,0.081200004,Celsius
12,294,Lower Feather River RST,RL,2022-06-18T10:45:38Z,Continue trapping,No fish were caught,Trap functioning normally,5121,2.599999905,2.75,Yes,3772,0.699999988,19.39999962,2.200000048,7.579999924,0.081200004,Celsius
12,295,Lower Feather River RST,RL,2022-06-19T11:30:38Z,Continue trapping,Processed fish,Trap functioning normally,6002,3.099999905,3.099999905,Yes,3824,0.600000024,20.10000038,2.869999886,7.989999771,0.082699999,Celsius
12,296,Lower Feather River RST,RR,2022-06-19T11:30:28Z,Continue trapping,Processed fish,Trap functioning normally,2726,1.5,1.850000024,Yes,3824,0.5,20.10000038,2.869999886,7.989999771,0.082699999,Celsius
12,297,Lower Feather River RST,RL,2022-06-20T10:15:53Z,Continue trapping,Processed fish,Trap functioning normally,5096,2.799999952,2.950000048,Yes,3785,0.600000024,20.20000076,1.690000057,7.300000191,0.083400004,Celsius
12,298,Lower Feather River RST,RR,2022-06-20T22:15:45Z,Continue trapping,Processed fish,Trap functioning normally,2496,1.549999952,1.799999952,Yes,3785,0.600000024,20.20000076,1.690000057,7.300000191,0.083400004,Celsius
12,299,Lower Feather River RST,RR,2022-06-21T11:00:57Z,Continue trapping,Processed fish,Trap functioning normally,2447,1.649999976,1.549999952,Yes,3772,0.699999988,21,1.169999957,6.989999771,0.084899999,Celsius
12,300,Lower Feather River RST,RL,2022-06-21T11:00:40Z,Continue trapping,Processed fish,Trap functioning normally,5867,3,2.799999952,Yes,3772,0.800000012,21,1.169999957,6.989999771,0.084899999,Celsius
12,301,Lower Feather River RST,RL,2022-06-22T10:30:58Z,End trapping,Processed fish,Trap stopped functioning,4587,NA,NA,Yes,3772,0.5,22,2.180000067,7.320000172,0.086499996,Celsius
12,302,Lower Feather River RST,RR,2022-06-22T10:30:31Z,End trapping,Processed fish,Trap functioning normally,2375,1.5,NA,Yes,3772,0.400000006,22,2.180000067,7.320000172,0.086499996,Celsius
12,303,Lower Feather River RST,RL,2022-10-17T12:15:51Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,0,NA,1.799999952,Yes,2694,0.600000024,63.40000153,7.070000172,3.880000114,0.089699998,Fahrenheit
12,304,Lower Feather River RST,RR,2022-10-17T12:15:49Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,0,NA,1.799999952,Yes,2694,0.600000024,63.40000153,7.070000172,3.880000114,0.089699998,Fahrenheit
12,305,Lower Feather River RST,RR,2022-10-18T12:45:21Z,Continue trapping,Processed fish,Trap functioning normally,2501,1.5,1.799999952,Yes,2706,0.400000006,63.40000153,1.610000014,1.570000052,0.104900002,Fahrenheit
12,306,Lower Feather River RST,RL,2022-10-18T12:45:12Z,Continue trapping,Processed fish,Trap functioning normally,2092,1.75,1.899999976,Yes,2706,0.5,63.40000153,1.610000014,1.570000052,0.104900002,Fahrenheit
12,307,Lower Feather River RST,RL,2022-10-19T10:00:51Z,Continue trapping,Processed fish,Trap functioning normally,2089,1.649999976,1.649999976,Yes,2694,0.5,61.59999847,1.590000033,2.5,0.088,Fahrenheit
12,308,Lower Feather River RST,RR,2022-10-19T10:00:33Z,Continue trapping,Processed fish,Trap functioning normally,1222,1.350000024,1.25,Yes,2694,0.5,61.59999847,1.590000033,2.5,0.088,Fahrenheit
12,309,Lower Feather River RST,RL,2022-10-20T11:15:43Z,Continue trapping,Processed fish,Trap functioning normally,2079,1.399999976,1.399999976,Yes,2717,0.5,62.5,1.639999986,1.929999948,0.104199998,Fahrenheit
12,310,Lower Feather River RST,RR,2022-10-20T11:15:52Z,Continue trapping,No fish were caught,Trap functioning normally,1828,1.25,1.399999976,Yes,2717,0.400000006,62.5,1.639999986,1.929999948,0.104199998,Fahrenheit
12,311,Lower Feather River RST,RL,2022-10-21T10:15:50Z,End trapping,Processed fish,Trap functioning normally,1856,1.450000048,0,Yes,2694,0.400000006,62.09999847,1.049999952,1.25,0.105300002,Fahrenheit
12,312,Lower Feather River RST,RR,2022-10-21T10:15:59Z,End trapping,Processed fish,Trap functioning normally,1656,1.100000024,0,Yes,2694,0.400000006,62.09999847,1.049999952,1.25,0.105300002,Fahrenheit
12,313,Lower Feather River RST,RL,2022-10-24T10:30:13Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,NA,0,1.75,Yes,2694,0.400000006,57.90000153,1.309999943,1.820000052,0.832000017,Fahrenheit
12,314,Lower Feather River RST,RR,2022-10-24T10:30:01Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,NA,0,1.649999976,Yes,2694,0.600000024,57.90000153,1.309999943,1.820000052,0.0832,Fahrenheit
12,315,Lower Feather River RST,RL,2022-10-25T12:00:29Z,Continue trapping,No fish were caught,Trap functioning normally,2171,1.799999952,1.850000024,Yes,2694,0.600000024,58.70000076,2.460000038,2.059999943,0.084600002,Fahrenheit
12,316,Lower Feather River RST,RR,2022-10-25T12:00:14Z,Continue trapping,Processed fish,Trap functioning normally,2037,1.600000024,1.649999976,Yes,2694,0.400000006,58.70000076,2.460000038,2.059999943,0.084600002,Fahrenheit
12,317,Lower Feather River RST,RL,2022-10-26T10:15:05Z,Continue trapping,No fish were caught,Trap functioning normally,2018,1.75,1.850000024,Yes,2694,0.400000006,57.70000076,1.610000014,2.170000076,0.083700001,Fahrenheit
12,318,Lower Feather River RST,RR,2022-10-26T10:15:39Z,Continue trapping,Processed fish,Trap functioning normally,1829,1.549999952,1.5,Yes,2694,0.5,57.70000076,1.610000014,2.170000076,0.083700001,Fahrenheit
12,319,Lower Feather River RST,RR,2022-10-27T10:00:36Z,Continue trapping,Processed fish,Trap functioning normally,1954,1.200000048,1.299999952,Yes,2706,NA,57.09999847,1.799999952,3.160000086,0.082999997,Fahrenheit
12,320,Lower Feather River RST,RL,2022-10-27T10:00:59Z,Continue trapping,No fish were caught,Trap functioning normally,2222,1.399999976,1.350000024,Yes,2706,NA,57.09999847,1.799999952,3.160000086,0.082999997,Fahrenheit
12,321,Lower Feather River RST,RL,2022-10-28T10:15:24Z,Continue trapping,Processed fish,Trap functioning normally,2086,1.799999952,1.899999976,Yes,2728,0.699999988,57,1,2.599999905,0.082900003,Fahrenheit
12,322,Lower Feather River RST,RR,2022-10-28T10:15:16Z,Continue trapping,Processed fish,Trap functioning normally,1757,1.350000024,1.600000024,Yes,2728,0.699999988,57,1,2.599999905,0.082900003,Fahrenheit
12,323,Lower Feather River RST,RL,2022-10-29T09:45:59Z,Continue trapping,Processed fish,Trap functioning normally,2136,1.5,1.549999952,Yes,2717,0.600000024,56.29999924,2.680000067,3.430000067,0.081299998,Fahrenheit
12,324,Lower Feather River RST,RR,2022-10-29T09:45:19Z,Continue trapping,No fish were caught,Trap functioning normally,1865,1.700000048,1.299999952,Yes,2717,0.5,56.29999924,2.680000067,3.430000067,0.081299998,Fahrenheit
12,325,Lower Feather River RST,RL,2022-10-30T09:45:39Z,Continue trapping,Processed fish,Trap functioning normally,2080,1.600000024,1.350000024,Yes,2717,0.300000012,56,1.679999948,1.820000052,0.081299998,Fahrenheit
12,326,Lower Feather River RST,RR,2022-10-30T09:45:08Z,Continue trapping,Processed fish,Trap functioning normally,1760,1.200000048,1.049999952,Yes,2717,0.5,56,1.679999948,1.820000052,0.081299998,Fahrenheit
12,327,Lower Feather River RST,RR,2022-10-31T09:50:32Z,Continue trapping,Processed fish,Trap functioning normally,1673,1.100000024,1.549999952,Yes,2706,0.400000006,56.59999847,1.679999948,4.260000229,0.082199998,Fahrenheit
12,328,Lower Feather River RST,RR,2022-11-01T10:15:47Z,Continue trapping,Processed fish,"Trap functioning, but not normally",1584,1.149999976,1.049999952,Yes,2751,0.5,56.20000076,0.959999979,1.75,0.081699997,Fahrenheit
12,329,Lower Feather River RST,RL,2022-10-31T09:50:19Z,Continue trapping,Processed fish,Trap functioning normally,2005,1.399999976,1.799999952,Yes,2706,0.5,56.59999847,1.679999948,4.260000229,0.082199998,Fahrenheit
12,330,Lower Feather River RST,RL,2022-11-01T10:15:58Z,Continue trapping,Processed fish,Trap functioning normally,1943,1.25,1.25,Yes,2751,0.400000006,56.20000076,0.959999979,1.75,0.081699997,Fahrenheit
12,331,Lower Feather River RST,RL,2022-11-02T10:00:28Z,Continue trapping,Processed fish,Trap functioning normally,1181,1.299999952,1.25,Yes,2717,0.400000006,54.29999924,1.549999952,1.820000052,0.079499997,Fahrenheit
12,332,Lower Feather River RST,RR,2022-11-02T10:00:21Z,Continue trapping,Processed fish,Trap functioning normally,1460,1.049999952,1.049999952,Yes,2717,0.400000006,54.29999924,1.549999952,1.820000052,0.079499997,Fahrenheit
12,333,Lower Feather River RST,RR,2022-11-03T10:00:35Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.549999952,Yes,2786,0.300000012,53.90000153,1.070000052,1.929999948,0.104800001,Fahrenheit
12,334,Lower Feather River RST,RL,2022-11-03T10:00:01Z,Continue trapping,Processed fish,Trap functioning normally,2143,1.799999952,1.75,Yes,2786,0.200000003,53.90000153,1.070000052,1.929999948,0.104800001,Fahrenheit
12,335,Lower Feather River RST,RL,2022-11-04T10:45:50Z,Continue trapping,Processed fish,Trap functioning normally,2123,1.100000024,1.25,Yes,2751,0.300000012,53.59999847,1.639999986,3.319999933,0.079300001,Fahrenheit
12,336,Lower Feather River RST,RR,2022-11-04T10:45:59Z,Continue trapping,Processed fish,"Trap functioning, but not normally",1585,0.699999988,0.949999988,Yes,2751,0.300000012,53.59999847,1.639999986,3.319999933,0.079300001,Fahrenheit
12,337,Lower Feather River RST,RL,2022-11-05T10:00:35Z,Continue trapping,Processed fish,Trap functioning normally,1766,1.200000048,1.100000024,Yes,2751,0.400000006,54,2.470000029,3.420000076,0.079700001,Fahrenheit
12,338,Lower Feather River RST,RR,2022-11-05T10:00:04Z,Continue trapping,Processed fish,Trap functioning normally,1223,0.75,0.649999976,Yes,2751,0.5,54,2.470000029,3.420000076,0.079700001,Fahrenheit
12,339,Lower Feather River RST,RL,2022-11-06T10:15:30Z,Continue trapping,Processed fish,Trap functioning normally,1866,1.200000048,1,Yes,2740,0.5,55.29999924,1.289999962,1.549999952,0.081200004,Fahrenheit
12,340,Lower Feather River RST,RR,2022-11-06T10:15:52Z,Continue trapping,Processed fish,Trap functioning normally,1054,0.649999976,0.800000012,Yes,2740,0.400000006,55.29999924,1.289999962,1.549999952,0.081200004,Fahrenheit
12,341,Lower Feather River RST,RL,2022-11-07T10:15:29Z,Continue trapping,Processed fish,Trap functioning normally,1757,1.299999952,1.200000048,Yes,2763,0.400000006,54.59999847,3.039999962,2.519999981,0.080200002,Fahrenheit
12,342,Lower Feather River RST,RR,2022-11-07T10:15:27Z,Continue trapping,Processed fish,"Trap functioning, but not normally",869,0.25,1.200000048,Yes,2763,0.400000006,54.59999847,3.039999962,2.519999981,0.080200002,Fahrenheit
12,343,Lower Feather River RST,RR,2022-11-08T10:30:31Z,Continue trapping,Processed fish,Trap functioning normally,1880,1.350000024,1.450000048,Yes,2902,0.400000006,53.29999924,3.279999971,2.190000057,NA,Fahrenheit
12,344,Lower Feather River RST,RL,2022-11-08T10:30:49Z,Continue trapping,Processed fish,Trap functioning normally,2046,1.399999976,1.450000048,Yes,2902,0.400000006,53.29999924,3.279999971,2.190000057,NA,Fahrenheit
12,345,Lower Feather River RST,RR,2022-11-09T10:15:22Z,Continue trapping,Processed fish,Trap functioning normally,2034,1.450000048,1.350000024,Yes,2832,0.5,52.09999847,2.079999924,13.76000023,0.077100001,Fahrenheit
12,346,Lower Feather River RST,RL,2022-11-09T10:15:25Z,Continue trapping,Processed fish,Trap functioning normally,2152,1.450000048,1.399999976,Yes,2832,0.400000006,52.09999847,2.079999924,13.76000023,0.077100001,Fahrenheit
12,347,Lower Feather River RST,RR,2022-11-10T10:00:46Z,Continue trapping,Processed fish,Trap functioning normally,2079,1,1.600000024,Yes,2728,0.400000006,52,2.940000057,14.17000008,0.079800002,Fahrenheit
12,348,Lower Feather River RST,RL,2022-11-10T10:00:17Z,Continue trapping,Processed fish,Trap functioning normally,2279,1.399999976,1.649999976,Yes,2728,0.400000006,52,2.940000057,14.17000008,0.079800002,Fahrenheit
12,349,Lower Feather River RST,RL,2022-11-11T13:15:57Z,Continue trapping,Processed fish,Trap functioning normally,2497,1.5,1.5,Yes,2671,0.400000006,53.29999924,2.400000095,14.36999989,0.080700003,Fahrenheit
12,350,Lower Feather River RST,RR,2022-11-11T13:15:46Z,Continue trapping,Processed fish,Trap functioning normally,2283,1.200000048,1.200000048,Yes,2671,0.5,53.29999924,2.400000095,14.36999989,0.080700003,Fahrenheit
12,351,Lower Feather River RST,RR,2022-11-12T08:45:14Z,Continue trapping,Processed fish,Trap functioning normally,1562,1.25,1.25,Yes,2514,0.400000006,51.79999924,4.110000134,14.89000034,0.079000004,Fahrenheit
12,352,Lower Feather River RST,RL,2022-11-12T08:45:36Z,Continue trapping,Processed fish,Trap functioning normally,1649,1.549999952,1.399999976,Yes,2514,0.400000006,51.79999924,4.110000134,14.89000034,0.079000004,Fahrenheit
12,353,Lower Feather River RST,RL,2022-11-13T10:30:58Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.799999952,Yes,2481,0.5,51.90000153,2.480000019,14.02000046,0.079099998,Fahrenheit
12,354,Lower Feather River RST,RR,2022-11-13T10:30:02Z,Continue trapping,Processed fish,Trap functioning normally,2056,1.5,1.549999952,Yes,2481,0.600000024,51.90000153,2.480000019,14.02000046,0.079099998,Fahrenheit
12,355,Lower Feather River RST,RL,2022-11-14T10:45:39Z,Continue trapping,Processed fish,Trap functioning normally,2200,1.850000024,1.350000024,Yes,2481,0.400000006,51.20000076,1.669999957,14.47999954,0.078100003,Fahrenheit
12,356,Lower Feather River RST,RR,2022-11-14T10:45:19Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.600000024,Yes,2481,0.400000006,51.20000076,1.669999957,14.47999954,0.078100003,Fahrenheit
12,357,Lower Feather River RST,RL,2022-11-15T10:00:57Z,Continue trapping,Processed fish,Trap functioning normally,2017,1.899999976,1.549999952,Yes,2437,0.5,50.59999847,2.230000019,14.47999954,0.077699997,Fahrenheit
12,358,Lower Feather River RST,RR,2022-11-15T10:00:16Z,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.649999976,Yes,2437,0.5,50.59999847,2.230000019,14.47999954,0.077699997,Fahrenheit
12,359,Lower Feather River RST,RL,2022-11-16T10:45:48Z,Continue trapping,Processed fish,Trap functioning normally,2187,1.149999976,1.100000024,Yes,2328,0.300000012,50.79999924,2.75999999,14.97999954,0.077600002,Fahrenheit
12,360,Lower Feather River RST,RR,2022-11-16T10:45:32Z,Continue trapping,Processed fish,Trap functioning normally,2194,1.450000048,1.350000024,Yes,2328,0.5,50.79999924,2.75999999,14.97999954,0.776000023,Fahrenheit
12,361,Lower Feather River RST,RL,2022-11-17T10:15:27Z,Continue trapping,Processed fish,Trap functioning normally,1640,1.25,1.049999952,Yes,2274,0.400000006,50.90000153,4.429999828,15.02000046,0.077699997,Fahrenheit
12,362,Lower Feather River RST,RR,2022-11-17T10:15:43Z,Continue trapping,Processed fish,Trap functioning normally,1751,1.350000024,1.299999952,Yes,2274,0.400000006,50.90000153,4.429999828,15.02000046,0.077699997,Fahrenheit
12,363,Lower Feather River RST,RL,2022-11-18T10:30:30Z,Continue trapping,Processed fish,Trap functioning normally,1834,1.75,1.450000048,Yes,2274,0.400000006,51,2.99000001,14.25,0.078100003,Fahrenheit
12,364,Lower Feather River RST,RR,2022-11-18T10:30:43Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.399999976,Yes,2274,0.400000006,51,2.99000001,14.25,0.078100003,Fahrenheit
12,365,Lower Feather River RST,RL,2022-11-19T10:00:00Z,Continue trapping,Processed fish,Trap functioning normally,1890,1.299999952,1.450000048,Yes,2168,0.300000012,49.70000076,3.430000067,14.97999954,0.076200001,Fahrenheit
12,366,Lower Feather River RST,RR,2022-11-19T10:00:39Z,Continue trapping,Processed fish,Trap functioning normally,1917,1.25,1.25,Yes,2168,0.300000012,49.70000076,3.430000067,14.97999954,0.076200001,Fahrenheit
12,367,Lower Feather River RST,RR,2022-11-20T11:00:04Z,Continue trapping,Processed fish,Trap functioning normally,1591,1.100000024,1,Yes,2136,0.400000006,49.90000153,4.360000134,14.71000004,0.107100002,Fahrenheit
12,368,Lower Feather River RST,RL,2022-11-20T11:00:47Z,Continue trapping,Processed fish,Trap functioning normally,1476,1.149999976,1.149999976,Yes,2136,0.400000006,49.90000153,4.360000134,14.71000004,0.107100002,Fahrenheit
12,369,Lower Feather River RST,RL,2022-11-21T10:45:34Z,Continue trapping,Processed fish,Trap functioning normally,1419,1.299999952,1.100000024,Yes,2126,0.400000006,49.40000153,4.21999979,15.35000038,0.075400002,Fahrenheit
12,370,Lower Feather River RST,RR,2022-11-21T10:45:54Z,Continue trapping,Processed fish,Trap functioning normally,1539,1.149999976,1,Yes,2126,0.5,49.40000153,4.21999979,15.35000038,0.075400002,Fahrenheit
12,371,Lower Feather River RST,RL,2022-11-22T10:30:20Z,Continue trapping,Processed fish,Trap functioning normally,1313,1.100000024,0.899999976,Yes,2105,0.5,49.20000076,4.210000038,15.63000011,0.075599998,Fahrenheit
12,372,Lower Feather River RST,RR,2022-11-22T10:30:01Z,Continue trapping,Processed fish,Trap functioning normally,1371,1,0.899999976,Yes,2105,0.400000006,49.20000076,4.210000038,15.63000011,0.075599998,Fahrenheit
12,373,Lower Feather River RST,RR,2022-11-23T10:30:03Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1,Yes,2105,0.400000006,49.5,4.460000038,14.53999996,0.0757,Fahrenheit
12,374,Lower Feather River RST,RL,2022-11-23T10:30:53Z,Continue trapping,Processed fish,Trap functioning normally,1180,1.049999952,0.850000024,Yes,2105,0.400000006,49.5,4.460000038,14.53999996,0.0757,Fahrenheit
12,375,Lower Feather River RST,RL,2022-11-24T10:30:13Z,Continue trapping,Processed fish,Trap functioning normally,1090,0.550000012,0.850000024,Yes,2001,0.200000003,49.79999924,5.639999866,14.67000008,0.076099999,Fahrenheit
12,376,Lower Feather River RST,RR,2022-11-24T10:30:14Z,Continue trapping,Processed fish,Trap functioning normally,1248,0.850000024,1.149999976,Yes,2001,0.300000012,49.79999924,5.639999866,14.67000008,0.076099999,Fahrenheit
12,377,Lower Feather River RST,RR,2022-11-25T10:30:02Z,Continue trapping,Processed fish,Trap functioning normally,1124,0.800000012,0.899999976,Yes,1940,0.400000006,50.29999924,6.510000229,14.85000038,0.077,Fahrenheit
12,378,Lower Feather River RST,RL,2022-11-25T10:30:04Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,0.800000012,Yes,1940,0.300000012,50.29999924,6.510000229,14.85000038,0.077,Fahrenheit
12,379,Lower Feather River RST,RL,2022-11-26T10:00:30Z,Continue trapping,Processed fish,Trap functioning normally,859,0.800000012,0.899999976,Yes,1940,0.300000012,50.59999847,4.590000153,14.72999954,0.0757,Fahrenheit
12,380,Lower Feather River RST,RR,2022-11-26T10:00:18Z,Continue trapping,Processed fish,Trap functioning normally,989,0.699999988,0.699999988,Yes,1940,0.300000012,50.59999847,4.590000153,14.72999954,0.0757,Fahrenheit
12,381,Lower Feather River RST,RR,2022-11-27T10:30:55Z,Continue trapping,Processed fish,Trap functioning normally,1038,0.75,0.800000012,Yes,1930,0.300000012,50.70000076,6.03000021,14.77999973,0.077399999,Fahrenheit
12,382,Lower Feather River RST,RL,2022-11-27T10:30:34Z,Continue trapping,Processed fish,Trap functioning normally,942,0.699999988,0.600000024,Yes,1930,0.300000012,50.70000076,6.03000021,14.77999973,0.077399999,Fahrenheit
12,383,Lower Feather River RST,RL,2022-11-28T11:00:58Z,Continue trapping,Processed fish,Trap functioning normally,773,0.200000003,1.25,Yes,1930,0.200000003,50.59999847,4.239999771,16.11000061,0.077399999,Fahrenheit
12,384,Lower Feather River RST,RR,2022-11-28T11:00:03Z,Continue trapping,No fish were caught,Trap functioning normally,976,0.25,1.549999952,Yes,1930,0.200000003,50.59999847,4.239999771,16.11000061,0.077399999,Fahrenheit
12,385,Lower Feather River RST,RL,2022-11-29T10:30:31Z,Continue trapping,No fish were caught,Trap functioning normally,1907,1.549999952,1.649999976,Yes,1981,0.200000003,49.5,5.480000019,14.36999989,0.075499997,Fahrenheit
