ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,atCaptureRun,fishOrigin,lifeStage,forkLength,totalLength,n,visitTime,visitType,siteName,subSiteName,finalRun
12,4515,223,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,23,1,2022-05-11T10:15:17Z,Unplanned restart,Lower Feather River RST,RL,NA
12,4516,223,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,29,1,2022-05-11T10:15:17Z,Unplanned restart,Lower Feather River RST,RL,NA
12,4517,223,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,35,1,2022-05-11T10:15:17Z,Unplanned restart,Lower Feather River RST,RL,NA
12,4518,223,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,22,1,2022-05-11T10:15:17Z,Unplanned restart,Lower Feather River RST,RL,NA
12,4519,223,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,21,1,2022-05-11T10:15:17Z,Unplanned restart,Lower Feather River RST,RL,NA
12,4520,223,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,32,1,2022-05-11T10:15:17Z,Unplanned restart,Lower Feather River RST,RL,NA
12,4521,223,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,40,1,2022-05-11T10:15:17Z,Unplanned restart,Lower Feather River RST,RL,NA
12,4522,223,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,NA,10,2022-05-11T10:15:17Z,Unplanned restart,Lower Feather River RST,RL,NA
12,4523,224,Chinook salmon,0,Fall,Natural,Silvery parr,74,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4524,224,Chinook salmon,0,Fall,Natural,Silvery parr,72,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4525,224,Chinook salmon,0,Fall,Natural,Silvery parr,64,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4526,224,Chinook salmon,0,Fall,Natural,Silvery parr,63,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4527,224,Chinook salmon,0,Fall,Natural,Silvery parr,69,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4528,224,Chinook salmon,0,Fall,Natural,Silvery parr,69,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4529,224,Chinook salmon,0,Fall,Natural,Silvery parr,67,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4530,224,Chinook salmon,0,Fall,Natural,Silvery parr,68,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4531,224,Chinook salmon,0,Fall,Natural,Silvery parr,65,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4532,224,Chinook salmon,0,Fall,Natural,Silvery parr,64,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4533,224,Chinook salmon,0,Fall,Natural,Silvery parr,64,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4534,224,Chinook salmon,0,Fall,Natural,Silvery parr,60,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4535,224,Chinook salmon,0,Fall,Natural,Silvery parr,62,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4536,224,Chinook salmon,0,Fall,Natural,Parr,48,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4537,224,Chinook salmon,0,Fall,Natural,Silvery parr,53,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4538,224,Chinook salmon,0,Fall,Natural,Silvery parr,59,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4539,224,Chinook salmon,0,Fall,Natural,Silvery parr,52,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4540,224,Chinook salmon,0,Fall,Natural,Parr,49,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4541,224,Chinook salmon,0,Fall,Natural,Parr,48,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4542,224,Chinook salmon,0,Fall,Natural,Parr,50,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4543,224,Chinook salmon,0,Fall,Natural,Parr,54,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4544,224,Chinook salmon,0,Fall,Natural,Silvery parr,54,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4545,224,Chinook salmon,0,Fall,Natural,Silvery parr,56,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4546,224,Chinook salmon,0,Fall,Natural,Parr,48,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4547,224,Chinook salmon,0,Fall,Natural,Parr,48,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4548,224,Chinook salmon,0,Fall,Natural,Silvery parr,58,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4549,224,Chinook salmon,0,Fall,Natural,Parr,50,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4550,224,Chinook salmon,0,Fall,Natural,Parr,51,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4551,224,Chinook salmon,0,Fall,Natural,Silvery parr,57,NA,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4552,224,Unknown lamprey (Entosphenus or Lampetra),0,Not recorded,Natural,Not recorded,NA,133,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4553,224,Unknown lamprey (Entosphenus or Lampetra),0,Not recorded,Natural,Not recorded,NA,140,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4554,224,Prickly sculpin,0,Not recorded,Natural,Not recorded,NA,33,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4555,224,Prickly sculpin,0,Not recorded,Natural,Not recorded,NA,26,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4556,224,Prickly sculpin,0,Not recorded,Natural,Not recorded,NA,29,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4557,224,Prickly sculpin,0,Not recorded,Natural,Not recorded,NA,29,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4558,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,45,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4559,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,38,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4560,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,22,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4561,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,30,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4562,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,33,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4563,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,27,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4564,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,32,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4565,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,27,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4566,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,26,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4567,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,28,1,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4568,224,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,NA,134,2022-05-12T11:00:06Z,Continue trapping,Lower Feather River RST,RR,NA
12,4652,226,Chinook salmon,0,Fall,Natural,Silvery parr,83,NA,1,2022-05-12T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4654,226,Chinook salmon,0,Fall,Natural,Silvery parr,86,0,1,2022-05-12T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4656,227,Chinook salmon,0,Fall,Natural,Not recorded,53,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4657,227,Chinook salmon,0,Fall,Natural,Parr,53,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4658,227,Chinook salmon,0,Fall,Natural,Not recorded,58,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4659,227,Chinook salmon,0,Fall,Natural,Parr,45,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4660,227,Chinook salmon,0,Fall,Natural,Parr,52,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4661,227,Chinook salmon,0,Fall,Natural,Parr,47,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4662,227,Chinook salmon,0,Fall,Natural,Parr,54,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4663,227,Chinook salmon,0,Fall,Natural,Not recorded,48,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4664,227,Chinook salmon,0,Fall,Natural,Parr,54,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4665,227,Chinook salmon,0,Fall,Natural,Not recorded,52,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4666,227,Chinook salmon,0,Fall,Natural,Silvery parr,65,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4667,227,Chinook salmon,0,Fall,Natural,Not recorded,53,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4668,227,Chinook salmon,0,Fall,Natural,Parr,50,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4669,227,Chinook salmon,0,Fall,Natural,Not recorded,49,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4670,227,Chinook salmon,0,Fall,Natural,Silvery parr,63,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4671,227,Chinook salmon,0,Fall,Natural,Parr,67,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4672,227,Chinook salmon,0,Fall,Natural,Parr,50,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4673,227,Chinook salmon,0,Fall,Natural,Parr,51,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4674,227,Chinook salmon,0,Fall,Natural,Parr,61,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4675,227,Chinook salmon,0,Fall,Natural,Silvery parr,93,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4676,227,Chinook salmon,0,Fall,Natural,Parr,48,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4677,227,Chinook salmon,0,Fall,Natural,Silvery parr,78,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4678,227,Chinook salmon,0,Fall,Natural,Silvery parr,70,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4679,227,Chinook salmon,0,Fall,Natural,Parr,56,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4680,227,Chinook salmon,0,Fall,Natural,Not recorded,71,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4681,227,Chinook salmon,0,Fall,Natural,Silvery parr,72,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4682,227,Chinook salmon,0,Fall,Natural,Silvery parr,67,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4683,227,Chinook salmon,0,Fall,Natural,Parr,49,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4684,227,Chinook salmon,0,Late fall,Natural,Not recorded,42,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Late fall
12,4685,227,Chinook salmon,0,Fall,Natural,Not recorded,NA,NA,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4686,227,Unknown lamprey (Entosphenus or Lampetra),0,Not recorded,Natural,Not recorded,NA,136,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,NA
12,4687,227,Tule perch,0,Not recorded,Natural,Not recorded,NA,30,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,NA
12,4688,227,Bluegill,0,Not recorded,Natural,Not recorded,NA,52,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,NA
12,4689,227,Prickly sculpin,0,Not recorded,Natural,Not recorded,NA,30,1,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,NA
12,4690,227,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,NA,45,2022-05-13T10:30:08Z,Continue trapping,Lower Feather River RST,RR,NA
12,4691,228,Chinook salmon,0,Fall,Natural,Not recorded,50,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4692,228,Chinook salmon,0,Fall,Natural,Parr,55,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4693,228,Chinook salmon,0,Fall,Natural,Parr,46,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4694,228,Chinook salmon,0,Fall,Natural,Silvery parr,73,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4695,228,Chinook salmon,0,Fall,Natural,Silvery parr,52,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4696,228,Chinook salmon,0,Fall,Natural,Silvery parr,55,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4697,228,Chinook salmon,0,Fall,Natural,Silvery parr,66,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4698,228,Chinook salmon,0,Fall,Natural,Not recorded,50,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4699,228,Chinook salmon,0,Fall,Natural,Silvery parr,68,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4700,228,Chinook salmon,0,Fall,Natural,Silvery parr,58,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4701,228,Chinook salmon,0,Fall,Natural,Silvery parr,62,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4702,228,Chinook salmon,0,Fall,Natural,Silvery parr,50,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4703,228,Chinook salmon,0,Fall,Natural,Silvery parr,58,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4704,228,Chinook salmon,0,Fall,Natural,Silvery parr,60,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4705,228,Chinook salmon,0,Fall,Natural,Silvery parr,58,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4706,228,Chinook salmon,0,Fall,Natural,Silvery parr,60,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4707,228,Chinook salmon,0,Fall,Natural,Silvery parr,50,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4708,228,Chinook salmon,0,Fall,Natural,Silvery parr,54,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4709,228,Chinook salmon,0,Fall,Natural,Silvery parr,60,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4710,228,Chinook salmon,0,Fall,Natural,Not recorded,55,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4711,228,Chinook salmon,0,Fall,Natural,Silvery parr,60,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4712,228,Chinook salmon,0,Fall,Natural,Silvery parr,72,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4713,228,Chinook salmon,0,Fall,Natural,Silvery parr,52,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4714,228,Chinook salmon,0,Fall,Natural,Silvery parr,60,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4715,228,Chinook salmon,0,Fall,Natural,Silvery parr,64,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4716,228,Chinook salmon,0,Fall,Natural,Silvery parr,49,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4717,228,Chinook salmon,0,Fall,Natural,Silvery parr,58,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4718,228,Chinook salmon,0,Fall,Natural,Not recorded,58,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4719,228,Chinook salmon,0,Fall,Natural,Silvery parr,50,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4720,228,Chinook salmon,0,Fall,Natural,Silvery parr,76,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4721,228,Chinook salmon,0,Fall,Natural,Silvery parr,54,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4722,228,Chinook salmon,0,Late fall,Natural,Not recorded,43,NA,1,2022-05-14T10:30:49Z,Continue trapping,Lower Feather River RST,RR,Late fall
12,4724,229,Chinook salmon,0,Fall,Natural,Parr,47,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4725,229,Chinook salmon,0,Fall,Natural,Parr,53,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4726,229,Chinook salmon,0,Fall,Natural,Silvery parr,59,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4727,229,Chinook salmon,0,Fall,Natural,Parr,44,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4728,229,Chinook salmon,0,Fall,Natural,Silvery parr,70,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4729,229,Chinook salmon,0,Fall,Natural,Parr,51,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4730,229,Chinook salmon,0,Fall,Natural,Silvery parr,60,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4731,229,Chinook salmon,0,Fall,Natural,Silvery parr,55,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4732,229,Chinook salmon,0,Fall,Natural,Parr,52,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4733,229,Chinook salmon,0,Fall,Natural,Parr,53,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4734,229,Chinook salmon,0,Fall,Natural,Not recorded,49,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4735,229,Chinook salmon,0,Fall,Natural,Parr,54,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4736,229,Chinook salmon,0,Fall,Natural,Parr,56,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4737,229,Chinook salmon,0,Fall,Natural,Not recorded,53,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4738,229,Chinook salmon,0,Fall,Natural,Not recorded,68,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4739,229,Chinook salmon,0,Fall,Natural,Not recorded,50,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4740,229,Chinook salmon,0,Fall,Natural,Not recorded,53,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4741,229,Chinook salmon,0,Fall,Natural,Not recorded,46,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4742,229,Chinook salmon,0,Fall,Natural,Not recorded,45,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4743,229,Chinook salmon,0,Fall,Natural,Not recorded,64,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4744,229,Chinook salmon,0,Fall,Natural,Not recorded,60,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Fall
12,4745,229,Chinook salmon,0,Late fall,Natural,Parr,43,NA,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,Late fall
12,4746,229,Warmouth,0,Not recorded,Natural,Not recorded,NA,36,1,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA
12,4747,229,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,0,100,2022-05-15T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA
12,4748,230,Chinook salmon,0,Fall,Natural,Parr,58,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4749,230,Chinook salmon,0,Fall,Natural,Not recorded,67,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4750,230,Chinook salmon,0,Fall,Natural,Silvery parr,68,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4751,230,Chinook salmon,0,Fall,Natural,Silvery parr,75,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4752,230,Chinook salmon,0,Fall,Natural,Silvery parr,64,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4753,230,Chinook salmon,0,Fall,Natural,Parr,55,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4754,230,Chinook salmon,0,Fall,Natural,Silvery parr,64,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4755,230,Chinook salmon,0,Fall,Natural,Silvery parr,56,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4756,230,Chinook salmon,0,Fall,Natural,Parr,54,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4757,230,Chinook salmon,0,Fall,Natural,Not recorded,58,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4758,230,Chinook salmon,0,Fall,Natural,Parr,53,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4759,230,Chinook salmon,0,Fall,Natural,Parr,51,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4760,230,Chinook salmon,0,Fall,Natural,Parr,59,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4761,230,Chinook salmon,0,Fall,Natural,Parr,47,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4762,230,Chinook salmon,0,Fall,Natural,Parr,58,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4763,230,Chinook salmon,0,Fall,Natural,Not recorded,49,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4764,230,Chinook salmon,0,Fall,Natural,Parr,53,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4765,230,Chinook salmon,0,Fall,Natural,Silvery parr,63,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4766,230,Chinook salmon,0,Fall,Natural,Parr,52,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4767,230,Chinook salmon,0,Fall,Natural,Parr,48,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4768,230,Chinook salmon,0,Fall,Natural,Silvery parr,64,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4769,230,Chinook salmon,0,Fall,Natural,Silvery parr,77,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4770,230,Chinook salmon,0,Fall,Natural,Parr,43,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4771,230,Chinook salmon,0,Fall,Natural,Silvery parr,64,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4772,230,Chinook salmon,0,Fall,Natural,Silvery parr,70,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4773,230,Chinook salmon,0,Fall,Natural,Not recorded,47,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4774,230,Steelhead / rainbow trout,0,Not recorded,Hatchery,Yearling,274,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,NA
12,4775,230,Chinook salmon,0,Spring,Hatchery,Not recorded,58,NA,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,Spring
12,4776,230,Pacific lamprey,0,Not recorded,Natural,Not recorded,NA,130,1,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,NA
12,4777,230,Unknown minnow,0,Not recorded,Natural,Not recorded,NA,NA,40,2022-05-15T10:15:14Z,Continue trapping,Lower Feather River RST,RL,NA
12,4778,231,Chinook salmon,0,Fall,Natural,Not recorded,76,NA,1,2022-05-16T09:45:26Z,Continue trapping,Lower Feather River RST,RL,Fall
12,4779,231,Chinook salmon,0,Fall,Natural,Not recorded,50,NA,1,2022-05-16T09:45:26Z,Continue trapping,Lower Feather River RST,RL,Fall
